Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_20,EMA_5,EMA_20,MACD,MACD_Signal
2007-03-01,11.025424,11.268264,10.958923,11.163905,11.163905,348710170,11.3673924,11.613171099999999,11.329275195753326,11.619787446892072,-0.17242333256186448,-0.12321794141738332
2007-03-02,11.086196,11.175611,10.926046,10.926046,10.926046,264331078,11.2082886,11.5595346,11.194865463835551,11.55371683290235,-0.20584527751520376,-0.13974340863694742
2007-03-05,10.884701,11.09591,10.884203,10.982585,10.982585,255156819,11.0888364,11.5090364,11.124105309223701,11.499323325006888,-0.22517451327619398,-0.15682962956479674
2007-03-06,11.144976,11.432149,11.142734,11.396035,11.396035,302477526,11.1325724,11.49706875,11.214748539482468,11.4894863416729,-0.20477064370687081,-0.16641783239321156
2007-03-07,11.524055,11.535263,11.314839,11.348463,11.348463,262343656,11.1634068,11.4773427,11.259320026321646,11.476055547227862,-0.19024605479977197,-0.17118347687452365
2007-03-08,11.437629,11.594043,11.310107,11.325549,11.325549,215316044,11.1957356,11.45830155,11.2813963508811,11.461721590349017,-0.17852624235347214,-0.17265202997031334
2007-03-09,11.407243,11.417206,11.21048,11.281713,11.281713,199854306,11.266869,11.4357984,11.2815019005874,11.444577915077682,-0.1708064549114603,-0.17228291495854275
2007-03-12,11.272,11.33875,11.235636,11.326296,11.326296,139135567,11.335611199999999,11.4269067,11.296433267058267,11.433312970784568,-0.1592551974579024,-0.16967737145841472
2007-03-13,11.210729,11.25606,11.029409,11.03439,11.03439,256048147,11.2632822,11.4079029,11.209085511372178,11.395320306900324,-0.1716761416471897,-0.1700771254961697
2007-03-14,11.039372,11.174615,10.934017,11.158176,11.158176,321877972,11.225224800000001,11.3940797,11.19211567424812,11.37273513481458,-0.16957656069409843,-0.16997701253575545
2007-03-15,11.154689,11.203507,11.057055,11.113095,11.113095,158359353,11.182734,11.3694968,11.165775449498748,11.348007502927477,-0.1695952985719451,-0.1699006697429934
2007-03-16,11.099646,11.125798,10.956184,10.980094,10.980094,227212468,11.122410200000001,11.34381805,11.103881632999165,11.312968121696288,-0.17828703567199966,-0.17157794292879466
2007-03-19,11.03987,11.17063,10.974614,11.138998,11.138998,208687290,11.084950599999999,11.315536550000001,11.11558708866611,11.296399538677594,-0.17038893755185036,-0.17134014185340582
2007-03-20,11.103133,11.148214,11.048587,11.09043,11.09043,137372985,11.096158599999999,11.282136699999999,11.107201392444074,11.27678339213687,-0.16613358503547282,-0.17029883048981923
2007-03-21,11.090928,11.371626,11.088687,11.371128,11.371128,232801338,11.138748999999999,11.2580893,11.19517692829605,11.28576859288574,-0.13851449591255083,-0.16394196357436555
2007-03-22,11.347716,11.511104,11.271004,11.507866,11.507866,228079706,11.217703199999999,11.2408913,11.299406618864033,11.306920726896623,-0.10438922100527392,-0.15203141506054724
2007-03-23,11.493171,11.54149,11.384329,11.502635,11.502635,165068406,11.3222114,11.2299448,11.367149412576023,11.325560181477897,-0.07688056150806055,-0.1370012443500499
2007-03-26,11.470755,11.581589,11.347965,11.581589,11.581589,189118214,11.4107296,11.23003195,11.438629275050683,11.349943878480003,-0.04815373641470977,-0.11923174276298189
2007-03-27,11.545475,11.587318,11.465524,11.547218,11.547218,150208917,11.5020872,11.248525099999998,11.474825516700456,11.368731890053336,-0.027840050242827985,-0.10095340425895111
2007-03-28,11.503632,11.592548,11.460792,11.503881,11.503881,184352418,11.528637800000002,11.2640046,11.484510677800305,11.381603233857781,-0.015064586145282277,-0.08377564063621736
2007-03-29,11.570381,11.606496,11.332523,11.47997,11.47997,160137995,11.523058599999999,11.279807850000001,11.482997118533538,11.390971497299896,-0.006791073406231973,-0.06837872719022027
2007-03-30,11.50936,11.541739,11.360916,11.411228,11.411228,135714793,11.5047772,11.304066950000001,11.45907407902236,11.392900688033238,-0.0057152776886724155,-0.05584603728991071
2007-04-02,11.401265,11.420443,11.260792,11.420443,11.420443,138457033,11.472548,11.32595985,11.446197052681574,11.395523765363407,-0.004072186711226777,-0.04549126717417393
2007-04-03,11.557928,11.811976,11.556683,11.77088,11.77088,261046814,11.5172804,11.344702100000001,11.554424701787717,11.43127197818594,0.025216630284907282,-0.031349687682357685
2007-04-04,11.759423,11.780843,11.695662,11.731527,11.731527,151718555,11.5628096,11.3638553,11.613458801191811,11.459867694549185,0.044737069466663115,-0.016132336252553524
2007-04-05,11.738501,11.758177,11.696658,11.743732,11.743732,109039179,11.615562,11.38476445,11.656883200794542,11.486902390306405,0.060494654928534786,-0.0008069380163358616
2007-04-09,11.780344,11.780843,11.596284,11.66154,11.66154,122943100,11.6656244,11.4037558,11.658435467196362,11.503534543610558,0.06559431698637042,0.012473312984205395
2007-04-10,11.633644,11.725799,11.585574,11.618949,11.618949,119618686,11.7053256,11.41838845,11.645273311464242,11.514526396600028,0.0654446924791312,0.02306758888319056
2007-04-11,11.60799,11.691179,11.522062,11.569883,11.569883,153051532,11.6651262,11.4451631,11.62014320764283,11.519798454066692,0.060667559973698104,0.030587583101292067
2007-04-12,11.556683,11.656309,11.512847,11.641116,11.641116,108721995,11.647044,11.469310100000001,11.627134138428554,11.53135250606034,0.06191582869481138,0.03685323221999593
2007-04-13,11.667517,11.675487,11.540742,11.613719,11.613719,112211024,11.621041400000001,11.494341299999999,11.622662425619037,11.539196934054594,0.06000270785015971,0.041483127346028686
2007-04-16,11.667766,11.88022,11.660045,11.812474,11.812474,203877329,11.6512282,11.5359603,11.685932950412692,11.56522332128749,0.07367513217016075,0.0479215283108551
2007-04-17,11.800768,11.865276,11.745973,11.775861,11.775861,128885290,11.6826106,11.56780345,11.715908966941797,11.585284052593444,0.08062684772377615,0.05446259219343931
2007-04-18,11.737505,11.952698,11.694416,11.855812,11.855812,227670177,11.7397964,11.60607255,11.762543311294532,11.611048619013115,0.09153238158801713,0.061876550072354874
2007-04-19,11.818202,12.003757,11.695911,11.747219,11.747219,442034667,11.761016999999999,11.6248771,11.757435207529689,11.624017226726153,0.09037080975415535,0.06757540200871497
2007-04-20,12.217207,12.266522,12.0055,12.016957,12.016957,488283372,11.841664600000001,11.65033165,11.84394247168646,11.661440062276043,0.10994844082729571,0.07605000977243112
2007-04-23,11.95768,12.079722,11.911851,11.932275,11.932275,227834792,11.8656248,11.67181365,11.873386647790975,11.687233865868802,0.11727880772702193,0.08429576936334929
2007-04-24,11.920569,11.954691,11.844354,11.89367,11.89367,148341946,11.889186599999999,11.687417700000001,11.880147765193984,11.706894450071772,0.11860586090798364,0.09115778767227617
2007-04-25,11.955189,11.989311,11.858302,11.905127,11.905127,159266742,11.8990496,11.70531315,11.88847417679599,11.725773740541127,0.11920788991405828,0.0967678081206326
2007-04-26,11.907866,12.066024,11.883209,11.984579,11.984579,165614446,11.9465216,11.72934805,11.920509117863993,11.750421860489592,0.12465912187136396,0.10234607087077888
2007-04-27,11.956932,12.014965,11.913595,11.930531,11.930531,117466650,11.929236399999999,11.7518761,11.923849745242663,11.767575111871537,0.12319789195903574,0.10651643508843026
2007-04-30,11.934018,11.988813,11.740494,11.740494,11.740494,146193924,11.890880200000002,11.768339399999999,11.86273116349511,11.764995958359961,0.10548944240426117,0.10631103655159643
2007-05-01,11.760668,11.77611,11.560917,11.681216,11.681216,146876473,11.848389399999999,11.781378049999999,11.80222610899674,11.75701691470663,0.08568441278266548,0.10218571179781025
2007-05-02,11.672499,11.733022,11.599771,11.601017,11.601017,122967190,11.7875674,11.7728849,11.735156405997827,11.742159779972665,0.06279355011295173,0.09430727946083856
2007-05-03,11.611975,11.807493,11.588812,11.786571,11.786571,144306878,11.7479658,11.7756371,11.752294603998553,11.746389419975268,0.05894554602570601,0.08723493277381206
2007-05-04,11.709111,11.826671,11.603507,11.734018,11.734018,158592223,11.7086632,11.7751514,11.746202402665702,11.745211189501433,0.05106672178612115,0.08000129057627388
2007-05-07,11.759423,11.776359,11.618202,11.638127,11.638127,121256803,11.6881898,11.77398075,11.710177268443802,11.735012695263201,0.036662472347288144,0.07133352693047675
2007-05-08,11.609734,11.660543,11.574865,11.62667,11.62667,116639561,11.6772806,11.7743668,11.682341512295869,11.724694343333372,0.024045337062192473,0.06187588895681989
2007-05-09,11.610232,11.749211,11.553694,11.687443,11.687443,156179212,11.694565800000001,11.7802448,11.684042008197245,11.721146596349241,0.018734084778287752,0.05324752812111347
2007-05-10,11.632399,11.69342,11.482461,11.493669,11.493669,148004686,11.635985400000001,11.77287245,11.620584338798164,11.6994820633636,-0.001098401595463372,0.0423783421777981
2007-05-11,11.502635,11.631403,11.481963,11.624927,11.624927,118205408,11.6141672,11.773432849999999,11.62203189253211,11.692381581138495,-0.006153433351586912,0.0326719870719211
2007-05-14,11.593545,11.644105,11.457056,11.50139,11.50139,155488633,11.5868198,11.75787865,11.581817928354742,11.674191906744353,-0.019898607139415603,0.022157868229653762
2007-05-15,11.505873,11.520319,11.392548,11.407243,11.407243,165377561,11.5429344,11.73944775,11.52362628556983,11.648768201340129,-0.03795115518242298,0.010136063547238415
2007-05-16,11.506869,11.784329,11.432648,11.771129,11.771129,263150670,11.559671600000001,11.7352136,11.606127190379887,11.660421610736307,-0.022634454587258546,0.003581959920339022
2007-05-17,11.767393,11.836135,11.726297,11.730033,11.730033,187122763,11.6069444,11.7343543,11.647429126919924,11.667051266856658,-0.013654561476091231,0.00013465564105297157
2007-05-18,11.756683,11.773371,11.699896,11.714093,11.714093,148390126,11.6247776,11.7192111,11.669650417946617,11.671531431917929,-0.007734992098670901,-0.001439273906891803
2007-05-21,11.694416,11.935264,11.624429,11.721067,11.721067,247295463,11.668713,11.7086507,11.686789278631078,11.676249105068603,-0.00245267430042162,-0.0016419539855977664
2007-05-22,11.780843,11.930531,11.780843,11.852076,11.852076,154135581,11.7576796,11.706571,11.74188485242072,11.692994523633498,0.012164704878269816,0.0011193777871757503
2007-05-23,11.975612,12.040121,11.799522,11.805002,11.805002,203166675,11.7644542,11.70156475,11.762923901613814,11.70366190233507,0.019723247484044748,0.00484015172654955
2007-05-24,11.834392,11.935264,11.743483,11.813968,11.813968,167569747,11.7812412,11.6930342,11.779938601075877,11.714167244969824,0.026135652688180855,0.009099251918875811
2007-05-25,11.947717,12.078477,11.887194,12.04286,12.04286,214741900,11.846994599999999,11.698650650000001,11.867579067383918,11.74547131687746,0.0491209655667717,0.01710359464845499
2007-05-29,12.079722,12.249087,12.054816,12.132275,12.132275,209502334,11.9292362,11.718239700000002,11.955811044922612,11.782309762889131,0.07370243901219808,0.02842336352120361
2007-05-30,12.067269,12.42443,12.029909,12.418453,12.418453,290918361,12.0425116,11.755101550000001,12.110025029948408,11.842894833090165,0.1149505285889596,0.04572879653475481
2007-05-31,12.46727,12.672002,12.380096,12.401267,12.401267,358310019,12.161764600000001,11.795114049999999,12.207105686632275,11.896073134700625,0.14458646739025305,0.06550033070585445
2007-06-01,12.478229,12.578353,12.401765,12.463285,12.463285,192679513,12.291628,11.82894975,12.292498791088185,11.950093312348184,0.17110510357485254,0.08662128527965407
2007-06-04,12.401267,12.715091,12.393297,12.629412,12.629412,285104652,12.4089384,11.87371945,12.404803194058792,12.014790330219785,0.2031841934223344,0.10993386690819014
2007-06-05,12.696162,12.926548,12.617955,12.922563,12.922563,419450332,12.566996,11.93794125,12.577389796039196,12.101244870198853,0.24938715904731446,0.137824525336015
2007-06-06,12.870508,12.970882,12.833397,12.907868,12.907868,316650452,12.664879,12.002001150000002,12.687549197359465,12.178066120656105,0.2815717941204756,0.16657397909290714
2007-06-07,12.945228,13.113348,12.764904,12.828416,12.828416,426813829,12.7503088,12.0590498,12.734504798239644,12.240004204403142,0.29724082964366083,0.19270734920305788
2007-06-08,12.85681,12.942488,12.688939,12.839126,12.839126,255281284,12.825477000000001,12.12632265,12.769378532159763,12.297063423031414,0.3069841386188781,0.2155627070862219
2007-06-11,12.802513,12.907868,12.702388,12.735763,12.735763,186604829,12.8467472,12.18186445,12.758173354773177,12.33884433512366,0.3028739090283068,0.2330249474746389
2007-06-12,12.670259,12.743982,12.532276,12.572127,12.572127,257742474,12.776660000000001,12.2354013,12.696157903182119,12.361061731778548,0.2831485051151432,0.24304965900273975
2007-06-13,12.62991,12.666025,12.420694,12.583833,12.583833,282414606,12.711853000000001,12.2942308,12.65871626878808,12.382278043037733,0.26540117720465695,0.2475199626431232
2007-06-14,12.58732,12.599773,12.495663,12.524057,12.524057,185540856,12.6509812,12.3318772,12.61382984585872,12.395780800843664,0.24370360488499188,0.24675669109149695
2007-06-15,12.657307,12.677482,12.483957,12.600022,12.600022,247889682,12.6031604,12.375376650000002,12.609227230572483,12.415232343620456,0.22998671939368798,0.24340269675193518
2007-06-18,12.607245,12.851828,12.558926,12.831903,12.831903,194161046,12.6223884,12.43126715,12.683452487048323,12.454915263275652,0.23511657014102916,0.241745471429754
2007-06-19,12.802264,12.882961,12.740745,12.809736,12.809736,174864989,12.6699102,12.485700600000001,12.72554699136555,12.488707714392255,0.2346879851693906,0.24033397417768132
2007-06-20,12.875739,12.920321,12.678976,12.701641,12.701641,174178426,12.693471800000001,12.52817885,12.717578327577034,12.508987074926326,0.2230547293064884,0.23687812520344276
2007-06-21,12.726797,12.834144,12.609736,12.804755,12.804755,177049146,12.749611400000001,12.5781665,12.74663721838469,12.537155448742865,0.21962403905143546,0.23342730797304131
2007-06-22,12.862289,13.075739,12.854319,13.07549,13.07549,289228049,12.844705,12.641242600000002,12.85625481225646,12.588425406005449,0.2360304322812219,0.23394793283467744
2007-06-25,13.175116,13.324805,13.035639,13.136262,13.136262,318188194,12.9055768,12.6959127,12.949590541504307,12.640600319719216,0.251042547406767,0.23736685574909538
2007-06-26,13.268516,13.280222,13.106872,13.206997,13.206997,228433026,12.985029,12.7496488,13.035392694336206,12.694542860698338,0.26558597039792886,0.2430106786788621
2007-06-27,13.075988,13.150459,12.940496,13.108118,13.108118,245842035,13.0663244,12.78413205,13.059634462890806,12.733930969203257,0.26606598589928865,0.24762174012294744
2007-06-28,13.072999,13.188068,13.0461,13.076237,13.076237,167360967,13.120620800000001,12.817880550000002,13.065168641927205,12.766531543564852,0.2608667617376845,0.25027074444589487
2007-06-29,13.101393,13.135764,12.938005,13.018703,13.018703,155805818,13.1092634,12.84565145,13.049680094618136,12.790547872749151,0.24923084808699514,0.2500627651741149
2007-07-02,13.088192,13.246598,13.056063,13.209986,13.209986,140026895,13.1240082,12.87468015,13.103115396412091,12.830494361058756,0.2525331966730704,0.25055685147390605
2007-07-03,13.226922,13.31011,13.138255,13.308616,13.308616,75152639,13.144332,12.8939828,13.171615597608062,12.876029755243637,0.26011055585961707,0.25246759235104826
2007-07-05,13.339002,13.559177,13.25407,13.490185,13.490185,198457088,13.220745400000002,12.92309865,13.277805398405375,12.93452073093472,0.27756714717831343,0.25748750331650133
2007-07-06,13.480721,13.545976,13.417956,13.434644,13.434644,110291857,13.292426799999998,12.953410049999999,13.330084932270251,12.982151518464747,0.2836501842835233,0.26272003950990575
2007-07-09,13.524308,13.667272,13.456063,13.513349,13.513349,149751208,13.391356000000002,12.987121199999999,13.391172954846835,13.032741754801439,0.29146207735132457,0.2684684470781895
2007-07-10,13.543984,13.623934,13.490684,13.532776,13.532776,154818129,13.455914000000002,13.02697185,13.43837396989789,13.080364063867968,0.29581073343178055,0.2739369043489077
2007-07-11,13.539501,13.611481,13.449837,13.56092,13.56092,132868163,13.5063748,13.0764115,13.479222646598595,13.126131295880542,0.29809184308533787,0.2787678920961938
2007-07-12,13.595541,13.631904,13.455067,13.58234,13.58234,138179998,13.5248058,13.126336850000001,13.513595097732397,13.16957974389192,0.2981906971662127,0.2826524531101976
2007-07-13,13.646599,13.765155,13.630161,13.752452,13.752452,210269197,13.5883674,13.1877566,13.593214065154932,13.225091387330785,0.3084401503957732,0.2878099925673127
2007-07-16,13.706126,13.912353,13.681468,13.773125,13.773125,264969462,13.640322600000001,13.246411749999998,13.653184376769957,13.277285064727852,0.31460448953123077,0.2931688919600963
2007-07-17,13.824184,13.891182,13.757932,13.823187,13.823187,173792986,13.6984048,13.295975950000003,13.709851917846638,13.329275725229962,0.3198424134746105,0.29850359626299916
2007-07-18,13.795541,13.810734,13.544482,13.686201,13.686201,244111573,13.723461,13.339799199999998,13.701968278564426,13.363268608541393,0.30937361413139186,0.30067759983667774
2007-07-19,13.784831,13.786325,13.505379,13.663536,13.663536,446756299,13.739700199999998,13.38789395,13.68915751904295,13.391865502966024,0.29583790394361387,0.299709660658065
2007-07-20,12.749711,13.030658,12.689935,12.954444,12.954444,713556598,13.5800986,13.395378400000002,13.444253012695302,13.350206312207355,0.22529588708488646,0.2848269059434293
2007-07-23,12.926797,12.951455,12.755938,12.764904,12.764904,255221059,13.3784544,13.379849100000001,13.21780334179687,13.294463234854273,0.15234045066183732,0.2583296148871109
2007-07-24,12.684954,12.918827,12.630408,12.802015,12.802015,223719424,13.17422,13.36313675,13.07920722786458,13.24756340296339,0.09640598109207943,0.22594488812810465
2007-07-25,12.876237,12.877233,12.591803,12.696411,12.696411,222631361,12.976262,13.337607450000002,12.951608485243055,13.195072697919258,0.04305978435118796,0.18936786737272132
2007-07-26,12.671006,12.766897,12.425426,12.652575,12.652575,276368027,12.774069800000001,13.3148303,12.851930656828705,13.143406250498376,-0.002723267617897207,0.15094964037459763
2007-07-27,12.665776,12.86727,12.590308,12.749462,12.749462,221189978,12.733073399999999,13.29849155,12.817774437885804,13.105887750450913,-0.030833268247604906,0.11459305865015712
2007-07-30,12.775116,12.935016,12.714842,12.854568,12.854568,159126217,12.7510062,13.2902848,12.830038958590537,13.081952536122254,-0.04412087252162067,0.08285027241580158
2007-07-31,12.957183,12.962414,12.702388,12.702388,12.702388,171460275,12.731080799999999,13.2649049,12.78748863906036,13.04580353268204,-0.06616830182437639,0.05304655756776598
2007-08-01,12.714842,12.864531,12.656062,12.775614,12.775614,177791919,12.7469214,13.238254799999998,12.78353042604024,13.020071196236133,-0.07684648373594527,0.02706794930702373
2007-08-02,12.795041,12.826672,12.677482,12.727544,12.727544,126669014,12.7619152,13.20012275,12.764868284026829,12.992211463261263,-0.08817148114545326,0.004020063216528331
2007-08-03,12.703634,12.78209,12.528042,12.528042,12.528042,127524207,12.7176312,13.15479265,12.685926189351221,12.948004847712571,-0.11195422861848492,-0.01917479515047432
2007-08-06,12.528042,12.706124,12.515589,12.702388,12.702388,146607469,12.6871952,13.114244600000001,12.691413459567482,12.924612766978042,-0.11540366064301111,-0.03842056824898168
2007-08-07,12.696162,12.948466,12.678478,12.852326,12.852326,171211346,12.7171828,13.0802221,12.74505097304499,12.917728312980135,-0.10483019957227668,-0.05170249451364068
2007-08-08,12.935016,13.095415,12.878976,13.095415,13.095415,163362034,12.781142999999998,13.05694685,12.861838982029994,12.934650854601074,-0.07595978762714672,-0.05655395313634189
2007-08-09,12.97138,13.121318,12.817706,12.820197,12.820197,194586635,12.7996736,13.018839699999997,12.84795832135333,12.92375048749621,-0.07442959265444138,-0.06012908103996179
2007-08-10,12.706872,12.919574,12.593546,12.845602,12.845602,235888868,12.8631856,12.9734972,12.847172880902221,12.916307774401334,-0.07035591177663036,-0.06217444718729551
2007-08-13,12.939998,12.945228,12.777855,12.839375,12.839375,127648672,12.890583000000001,12.926809699999998,12.844573587268147,12.908980843505969,-0.06685924542761512,-0.06311140683535943
2007-08-14,12.844854,12.886697,12.652575,12.667519,12.667519,145892800,12.8536216,12.869026299999998,12.7855553915121,12.885984477457782,-0.0770670738387551,-0.06590254023603856
2007-08-15,12.677482,12.744481,12.371379,12.392301,12.392301,217191045,12.7129988,12.804331299999998,12.6544705943414,12.838967003414183,-0.10614111519974756,-0.07395025522878036
2007-08-16,12.254567,12.364405,11.966646,12.242114,12.242114,347120233,12.5973822,12.7332602,12.517018396227602,12.782123860231879,-0.1396910665201876,-0.08709841748706182
2007-08-17,12.389561,12.478229,12.245351,12.454318,12.454318,219997525,12.5191254,12.708253899999999,12.496118264151736,12.75090425449551,-0.14745676551460463,-0.09917008709257039
2007-08-20,12.514592,12.517083,12.353695,12.401516,12.401516,108296406,12.4315536,12.690084500000001,12.464584176101159,12.717629182638793,-0.15607270899439207,-0.11055061147293474
2007-08-21,12.426921,12.65656,12.39778,12.617955,12.617955,144965337,12.4216408,12.6808815,12.515707784067441,12.70813640333986,-0.14377869651850617,-0.11719622848204903
2007-08-22,12.701392,12.858055,12.683708,12.770882,12.770882,130595677,12.497357000000001,12.68460505,12.600765856044962,12.71411217445035,-0.12030882695456668,-0.11781874817655257
2007-08-23,12.851828,12.855066,12.627668,12.756934,12.756934,123529289,12.600321000000001,12.689823,12.652821904029976,12.718190443550316,-0.10166237271553058,-0.11458747308434818
2007-08-24,12.767395,12.84062,12.665028,12.826922,12.826922,99278731,12.6748418,12.693696,12.710855269353317,12.728545829878858,-0.08031169349445655,-0.10773231716636986
2007-08-27,12.812725,12.887943,12.737258,12.783584,12.783584,93352602,12.7512554,12.690146799999999,12.73509817956888,12.733787560366585,-0.06612588278285259,-0.09941103028966641
2007-08-28,12.740495,12.826423,12.597531,12.612724,12.612724,131446855,12.7502092,12.685663600000002,12.694306786379254,12.722257697474529,-0.06788792985743441,-0.09310641020322001
2007-08-29,12.64859,12.78458,12.633397,12.774119,12.774119,102354216,12.7508566,12.685588849999998,12.720910857586171,12.727196869143622,-0.05561998463259066,-0.08560912508909414
2007-08-30,12.761168,12.836884,12.716834,12.737258,12.737258,106465569,12.7469214,12.686074549999999,12.726359905057448,12.728155072082325,-0.048314979289678206,-0.07815029592921097
2007-08-31,12.779599,12.864282,12.739001,12.833148,12.833148,119550431,12.748166600000001,12.70132985,12.761955936704966,12.738154398550675,-0.0343917417214179,-0.06939858508765236
2007-09-04,12.82742,13.150708,12.817457,13.079724,13.079724,148301796,12.8073946,12.720196650000002,12.867878624469977,12.770684836783943,-0.003421413236639026,-0.05620315071744969
2007-09-05,13.036137,13.18757,13.007495,13.145727,13.145727,133012703,12.913995200000002,12.734866700000001,12.960494749646653,12.806403138042615,0.02614727618290935,-0.03973306533737788
2007-09-06,13.184581,13.196287,12.907619,13.039126,13.039126,145579631,12.966996599999998,12.73205225,12.986705166431102,12.828567220133795,0.040511870159102514,-0.023684078238081805
2007-09-07,12.898155,12.982339,12.871754,12.935265,12.935265,147093283,13.006598,12.73780565,12.969558444287403,12.838728913454386,0.043019299967696156,-0.010343402596926215
2007-09-10,12.983335,13.003012,12.724306,12.81397,12.81397,129515644,13.0027624,12.73622405,12.917695629524935,12.836370921696824,0.034817607652859905,-0.0013112005469689903
2007-09-11,12.876486,12.992551,12.845103,12.984581,12.984581,108549350,12.9837338,12.74348435,12.939990753016623,12.850486167249509,0.04160499278906826,0.0072720381202384604
2007-09-12,12.964655,13.15021,12.926548,13.017457,13.017457,119887690,12.958079800000002,12.76098125,12.965812835344416,12.866388151320983,0.0490712005990428,0.01563187061599933
2007-09-13,13.052576,13.131032,13.031654,13.070509,13.070509,75927532,12.9643564,12.79489165,13.000711556896277,12.885828232147555,0.05859364602738104,0.024224225698275675
2007-09-14,13.031156,13.207246,13.006748,13.169388,13.169388,111010541,13.011180999999999,12.84125535,13.056937037930851,12.912833924323978,0.07327430103787336,0.03403424076619521
2007-09-17,13.114095,13.182588,13.052825,13.08346,13.08346,88229471,13.065079,12.87271245,13.065778025287234,12.929084026769313,0.07708654868384102,0.042644702349724374
2007-09-18,13.113846,13.381094,13.057806,13.331779,13.331779,169260059,13.134518600000002,12.919225599999999,13.154445016858155,12.96743592898176,0.09900379628471079,0.05391652113672166
2007-09-19,13.431406,13.684955,13.421194,13.620198,13.620198,221904647,13.2550668,12.96933775,13.30969601123877,13.02960374526921,0.13805496410551044,0.07074420973047942
2007-09-20,13.623934,13.868019,13.599775,13.76914,13.76914,221828362,13.394792999999998,13.01925065,13.462844007492514,13.100035769529285,0.17895874557074443,0.09238711689853243
2007-09-21,13.856562,13.967397,13.76914,13.950211,13.950211,321669193,13.5509576,13.0789145,13.625299671661676,13.181004839097923,0.22341086215381267,0.11859186594958848
2007-09-24,13.972627,14.233151,13.947721,14.147472,14.147472,212674178,13.76376,13.144942,13.799357114441118,13.273049330612407,0.2714279465177114,0.14915908206321307
2007-09-25,14.047347,14.185828,14.018954,14.17188,14.17188,109633398,13.9317802,13.214356800000001,13.923531409627413,13.358652251506463,0.30790205026130657,0.18090767570283178
2007-09-26,14.20675,14.24137,14.042615,14.150959,14.150959,134345680,14.037932399999999,13.291268550000002,13.999340606418276,13.434110037077275,0.3313008603138492,0.21098631262503525
2007-09-27,14.239875,14.240125,14.091681,14.13452,14.13452,82560301,14.1110084,13.3592886,14.044400404278852,13.50081574783182,0.3445463797531474,0.2376983260506577
2007-09-28,14.122067,14.185579,14.050336,14.128792,14.128792,105975740,14.146724600000002,13.428865300000002,14.072530936185903,13.560623009943075,0.35054053453033873,0.2602667677465939
2007-10-01,14.19604,14.554197,14.187073,14.509365,14.509365,189158364,14.219103200000001,13.512676149999999,14.218142290790603,13.650979389948496,0.38160114542950474,0.2845336432831761
2007-10-02,14.530038,14.864534,14.446102,14.555194,14.555194,283759629,14.295766,13.58644965,14.33049286052707,13.73709506709626,0.40524352553079446,0.3086756197326998
2007-10-03,14.60152,14.669764,14.45482,14.545978,14.545978,155761653,14.374769800000001,13.656462200000002,14.40232124035138,13.814131536896616,0.4184134184815971,0.33062317948247927
2007-10-04,14.572628,14.572628,14.372628,14.421694,14.421694,119915795,14.4322046,13.7255906,14.408778826900921,13.871994628620747,0.4140490734318636,0.3473083582723561
2007-10-05,14.62294,14.84436,14.620449,14.795792,14.795792,203507949,14.5656046,13.818616950000001,14.537783217933947,13.959975330656867,0.4357537823139026,0.36499744308066545
2007-10-08,14.819453,15.199528,14.793301,15.183588,15.183588,201873847,14.7004492,13.93709785,14.753051478622634,14.07650987059431,0.4787283344885651,0.3877436213622454
2007-10-09,15.320326,15.536266,15.152953,15.322069,15.322069,352026555,14.8538242,14.053972250000001,14.942723985748424,14.195134549585328,0.5179891792466211,0.41379273293912056
2007-10-10,15.475992,15.583589,15.362418,15.576366,15.576366,216231462,15.0599018,14.1819177,15.15393799049895,14.326680402005774,0.5631318903334552,0.4436605644179875
2007-10-11,15.781846,15.97537,15.168146,15.491932,15.491932,473729022,15.273949400000001,14.30298885,15.266602660332634,14.43765674467189,0.5853471780472592,0.47199788714384183
2007-10-12,15.541248,15.900401,15.398283,15.875246,15.875246,273971076,15.4898402,14.438281750000002,15.46948377355509,14.574570007084091,0.6266594498680771,0.5029301996886889
2007-10-15,15.902145,15.936765,15.331285,15.444859,15.444859,278793083,15.542094400000002,14.556351699999999,15.461275515703395,14.657454673076082,0.6175523300710761,0.5258546257651664
2007-10-16,15.40451,15.589566,15.242617,15.342493,15.342493,241915372,15.546179200000001,14.656887400000002,15.421681343802264,14.722696418497407,0.5952135401438419,0.5397264086409015
2007-10-17,15.702394,15.790812,15.481721,15.777861,15.777861,242124152,15.586478199999998,14.76477055,15.540407895868178,14.823188283402414,0.6056587897433712,0.5529128848613954
2007-10-18,15.825931,15.974374,15.653826,15.930787,15.930787,493410518,15.6742492,14.872852900000002,15.67053426391212,14.928673875459328,0.6191395204581767,0.5661582119807517
2007-10-19,16.302893,16.400776,16.0207,16.057562,16.057562,633927242,15.7107124,14.97822045,15.799543509274748,15.036187030177487,0.6327587308990292,0.5794783157644072
2007-10-22,15.907126,16.313852,15.847599,16.207998,16.207998,267575192,15.8633402,15.08124675,15.935695006183167,15.147788074922488,0.6482187193538387,0.5932263964822936
2007-10-23,16.469519,16.876741,16.438385,16.831163,16.831163,272766578,16.1610742,15.214210900000001,16.234184337455446,15.30810949635844,0.7026553060993006,0.615112178405695
2007-10-24,16.754948,16.873505,16.427425,16.832409,16.832409,297278110,16.3719838,15.3482834,16.43359255830363,15.453280877657637,0.7373969816850696,0.63956913906157
